reflat;reflon;refFloor;refRoom;cpslat;cpslon;cpsFloor;cpsRoom;pressure;error;scantime;wifis...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210338;0;point4;55.71122;13.21072;0;;1000.14;23.94252405;03.04.2019 15:19;wifi=a8:bd:27:24:ea:92,,-91;a8:bd:27:24:ea:91,,-90;a8:bd:27:24:ea:90,,-89;70:3a:0e:a7:82:01,,-88;0c:80:63:e7:4b:68,,-88;70:3a:0e:9b:5c:d1,,-87;7c:d1:c3:cb:38:a0,,-87;70:3a:0e:9b:5c:d0,,-86;70:3a:0e:9b:5c:d2,,-86;a8:bd:27:24:ea:81,,-85;b4:5d:50:ea:ab:c1,,-83;70:3a:0e:a7:87:10,,-83;70:3a:0e:a7:8a:02,,-83;70:3a:0e:a7:87:12,,-82;70:3a:0e:a7:87:11,,-82;70:3a:0e:a7:87:01,,-75;b4:5d:50:01:cc:00,,-74;70:3a:0e:a7:87:02,,-74;b4:5d:50:01:cc:02,,-74;70:3a:0e:a7:87:00,,-74;b4:5d:50:01:cc:01,,-73;06:d6:aa:09:e4:e6,,-44;;;;;;;;;;;;;;;;
55.711238;13.210404;0;point5;55.71128;13.21094;0;;1000.09;33.90001112;03.04.2019 15:19;wifi=a8:bd:27:24:ea:81,,-88;70:3a:0e:9b:56:e1,,-87;70:3a:0e:9b:55:e1,,-85;70:3a:0e:9b:5a:01,,-82;70:3a:0e:9b:5c:d0,,-80;70:3a:0e:9b:5c:d2,,-80;70:3a:0e:9b:5c:d1,,-79;70:3a:0e:9b:5a:02,,-79;70:3a:0e:a7:87:12,,-78;70:3a:0e:a7:87:10,,-77;70:3a:0e:a7:87:11,,-77;70:3a:0e:a7:87:02,,-72;70:3a:0e:a7:87:01,,-71;70:3a:0e:a7:87:00,,-71;06:d6:aa:09:e4:e6,,-41;;;;;;;;;;;;;;;;;;;;;;;
55.71129;13.210404;0;point5;55.71128;13.2107;0;;1000.13;18.57556548;03.04.2019 15:19;wifi=0c:80:63:e7:4b:67,,-91;a8:bd:27:24:ea:81,,-88;70:3a:0e:a7:87:10,,-87;70:3a:0e:a7:87:12,,-87;70:3a:0e:a7:87:11,,-87;70:3a:0e:9b:56:e1,,-87;70:3a:0e:9a:7b:61,,-86;54:e4:3a:ec:ca:24,,-86;70:3a:0e:9b:5a:01,,-82;70:3a:0e:a7:82:01,,-81;70:3a:0e:9b:5a:02,,-79;0c:80:63:e7:4b:68,,-79;70:3a:0e:a7:87:02,,-72;70:3a:0e:a7:87:01,,-71;70:3a:0e:a7:87:00,,-71;70:3a:0e:9b:5c:d0,,-69;70:3a:0e:9b:5c:d2,,-69;70:3a:0e:9b:5c:d1,,-68;06:d6:aa:09:e4:e6,,-49;;;;;;;;;;;;;;;;;;;
55.711341;13.210403;0;point5;55.71137;13.21089;0;;1000.13;30.67688398;03.04.2019 15:19;wifi=0c:80:63:e7:4b:67,,-88;70:3a:0e:a7:87:10,,-87;70:3a:0e:a7:87:12,,-87;70:3a:0e:a7:87:11,,-87;70:3a:0e:9a:7b:61,,-86;54:e4:3a:ec:ca:24,,-86;70:3a:0e:9b:5c:d0,,-82;70:3a:0e:9b:5c:d1,,-81;70:3a:0e:9b:5c:d2,,-81;70:3a:0e:a7:82:01,,-81;70:3a:0e:9b:56:e1,,-78;0c:80:63:e7:4b:68,,-73;06:d6:aa:09:e4:e6,,-45;;;;;;;;;;;;;;;;;;;;;;;;;
55.711393;13.210403;0;point5;55.71145;13.21067;0;;1000.15;17.88617294;03.04.2019 15:19;wifi=0c:80:63:e7:4b:67,,-88;54:e4:3a:ec:ca:24,,-88;70:3a:0e:9b:56:f1,,-88;70:3a:0e:9b:56:f0,,-88;70:3a:0e:9b:56:f2,,-88;b4:5d:50:05:28:01,,-86;0c:80:63:e7:4b:68,,-85;b4:5d:50:ea:b2:c1,,-85;70:3a:0e:9b:5c:d0,,-82;70:3a:0e:9b:5c:d1,,-81;70:3a:0e:9b:5c:d2,,-81;70:3a:0e:a7:8a:c1,,-80;70:3a:0e:9b:56:e1,,-78;70:3a:0e:9b:5a:00,,-65;70:3a:0e:9b:5a:01,,-64;06:d6:aa:09:e4:e6,,-37;;;;;;;;;;;;;;;;;;;;;;
55.711444;13.210402;0;point5;55.7115;13.21042;0;;1000.1;6.328703406;03.04.2019 15:20;wifi=54:e4:3a:ec:ca:24,,-88;70:3a:0e:9b:56:f1,,-88;70:3a:0e:9b:56:f0,,-88;70:3a:0e:9b:56:f2,,-88;b4:5d:50:ea:b5:41,,-87;b4:5d:50:05:28:01,,-86;0c:80:63:e7:4b:68,,-85;b4:5d:50:ea:b2:c1,,-85;70:3a:0e:a7:8a:d0,,-85;70:3a:0e:a7:8a:d2,,-85;70:3a:0e:a7:8a:d1,,-84;70:3a:0e:9b:5c:c1,,-83;70:3a:0e:a7:8a:c1,,-80;b4:5d:50:ea:ca:81,,-76;70:3a:0e:9b:5a:00,,-65;70:3a:0e:9b:5a:01,,-64;06:d6:aa:09:e4:e6,,-44;;;;;;;;;;;;;;;;;;;;;
55.711496;13.210402;0;point5;55.71163;13.21082;0;;1000.1;30.12726471;03.04.2019 15:20;wifi=70:3a:0e:9b:5c:c1,,-87;70:3a:0e:a7:8a:d2,,-86;70:3a:0e:a7:8a:d1,,-85;70:3a:0e:a7:8a:d0,,-85;70:3a:0e:9a:6f:01,,-84;b4:5d:50:ea:b5:41,,-83;7c:d1:c3:cb:3e:fa,,-80;b4:5d:50:ea:ca:80,,-70;b4:5d:50:ea:ca:82,,-70;b4:5d:50:ea:ca:81,,-69;06:d6:aa:09:e4:e6,,-42;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711547;13.210402;0;point5;55.71174;13.21041;0;;1000.09;21.46629632;03.04.2019 15:20;wifi=70:3a:0e:9a:71:30,,-89;70:3a:0e:9a:71:31,,-89;70:3a:0e:9a:71:32,,-89;70:3a:0e:9b:5c:c1,,-87;70:3a:0e:a7:8a:d2,,-86;70:3a:0e:9a:6f:01,,-86;70:3a:0e:a7:8a:c1,,-86;70:3a:0e:a7:8a:d1,,-85;70:3a:0e:a7:8a:d0,,-85;70:3a:0e:9b:4d:d0,,-84;b4:5d:50:ea:c1:70,,-84;b4:5d:50:ea:c1:71,,-84;70:3a:0e:9b:5a:01,,-84;70:3a:0e:9b:4d:c1,,-84;b4:5d:50:ea:c1:72,,-84;b4:5d:50:ea:b5:41,,-83;70:3a:0e:9b:4d:d1,,-83;70:3a:0e:9a:71:21,,-83;70:3a:0e:9b:4d:d2,,-83;70:3a:0e:9a:6f:02,,-76;b4:5d:50:ea:c1:61,,-75;b4:5d:50:ea:c1:62,,-74;70:3a:0e:9b:4d:c0,,-72;70:3a:0e:9b:4d:c2,,-72;7c:d1:c3:cb:3e:fa,,-68;b4:5d:50:ea:ca:80,,-54;b4:5d:50:ea:ca:82,,-54;b4:5d:50:ea:ca:81,,-52;06:d6:aa:09:e4:e6,,-48;;;;;;;;;
55.711557;13.210452;0;point6;55.71175;13.21057;0;;1000.1;22.69767774;03.04.2019 15:20;wifi=70:3a:0e:9a:71:30,,-91;b4:5d:50:ea:7f:d1,,-91;b4:5d:50:ea:7f:d0,,-90;b4:5d:50:ea:7f:d2,,-90;70:3a:0e:9a:71:31,,-89;70:3a:0e:9a:71:32,,-89;70:3a:0e:9b:4d:d0,,-87;70:3a:0e:9b:4d:d1,,-86;70:3a:0e:9b:4d:d2,,-86;b4:5d:50:ea:7f:c1,,-83;b4:5d:50:ea:c1:70,,-79;b4:5d:50:ea:c1:72,,-79;b4:5d:50:ea:c1:71,,-78;b4:5d:50:ea:ae:c1,,-78;b4:5d:50:ea:b5:41,,-74;70:3a:0e:9b:4d:c1,,-74;b4:5d:50:ea:b5:42,,-74;70:3a:0e:9b:4d:c0,,-73;70:3a:0e:9b:4d:c2,,-73;b4:5d:50:ea:c1:61,,-68;b4:5d:50:ea:c1:62,,-68;b4:5d:50:ea:c1:60,,-68;7c:d1:c3:cb:3e:fa,,-66;b4:5d:50:ea:ca:80,,-65;b4:5d:50:ea:ca:82,,-65;b4:5d:50:ea:ca:81,,-64;06:d6:aa:09:e4:e6,,-44;;;;;;;;;;;
55.711557;13.210537;0;point6;55.71175;13.21066;0;;1000.11;22.80167204;03.04.2019 15:20;wifi=70:3a:0e:9a:71:30,,-88;70:3a:0e:9a:71:32,,-88;70:3a:0e:9b:4d:d0,,-87;70:3a:0e:9a:71:31,,-87;70:3a:0e:9b:4d:d1,,-86;70:3a:0e:9b:4d:d2,,-86;b4:5d:50:05:28:10,,-85;b4:5d:50:05:28:11,,-85;0c:80:63:e7:4b:68,,-84;b4:5d:50:ea:7f:d0,,-83;70:3a:0e:9a:75:01,,-83;b4:5d:50:ea:7f:d1,,-82;b4:5d:50:ea:7f:d2,,-82;b4:5d:50:ea:7f:c1,,-78;b4:5d:50:ea:ae:c1,,-74;b4:5d:50:ea:c1:70,,-71;b4:5d:50:ea:c1:71,,-71;b4:5d:50:ea:c1:62,,-71;b4:5d:50:ea:c1:72,,-71;b4:5d:50:ea:c1:60,,-70;b4:5d:50:ea:c1:61,,-68;b4:5d:50:ea:ca:80,,-65;b4:5d:50:ea:ca:82,,-65;b4:5d:50:ea:ca:81,,-64;7c:d1:c3:cb:3e:fa,,-62;06:d6:aa:09:e4:e6,,-39;;;;;;;;;;;;
