reflat;reflon;refFloor;refRoom;cpslat;cpslon;cpsFloor;cpsRoom;pressure;error;scantime;wifis...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.710943;13.210204;0;point1;55.71109;13.2101;0;;1000.16;17.59609806;03.04.2019 15:03;wifi=b4:5d:50:ea:e2:71,,-91;70:3a:0e:9b:5b:31,,-88;70:3a:0e:a7:8a:e1,,-85;70:3a:0e:a7:81:22,,-83;70:3a:0e:a7:8a:e0,,-82;70:3a:0e:a7:81:21,,-82;b4:5d:50:01:cc:00,,-81;b4:5d:50:01:cc:02,,-80;6c:19:8f:f4:48:07,,-80;a8:bd:27:24:e7:80,,-79;70:3a:0e:9b:5b:20,,-78;a8:bd:27:24:e7:82,,-78;b4:5d:50:01:cc:01,,-78;a8:bd:27:24:e7:81,,-77;a8:bd:27:24:e8:62,,-77;a8:bd:27:24:e8:61,,-76;a8:bd:27:24:e8:60,,-76;70:3a:0e:9b:5b:21,,-72;70:3a:0e:9b:5b:22,,-72;b4:5d:50:ea:ab:c0,,-67;b4:5d:50:ea:ab:c2,,-66;b4:5d:50:ea:ab:c1,,-60;b4:5d:50:ea:ab:d1,,-57;b4:5d:50:ea:ab:d0,,-57;b4:5d:50:ea:ab:d2,,-57;06:d6:aa:09:e4:e6,,-43;;;;;;;;;;;;;;;
55.710987;13.210204;0;point1;55.71108;13.21015;0;;1000.13;10.88034725;03.04.2019 15:03;wifi=b4:5d:50:ea:e2:71,,-91;a8:bd:27:24:ea:91,,-90;ac:7f:3e:ec:15:ea,,-87;70:3a:0e:9b:49:c1,,-86;70:3a:0e:9b:5b:32,,-86;70:3a:0e:9b:5b:31,,-85;70:3a:0e:9b:5b:30,,-85;b4:5d:50:0b:90:41,,-84;b4:5d:50:01:cc:02,,-80;6c:19:8f:f4:48:07,,-80;b4:5d:50:01:cc:00,,-78;70:3a:0e:9b:5b:21,,-73;b4:5d:50:01:cc:01,,-71;70:3a:0e:9b:5b:20,,-69;70:3a:0e:9b:5b:22,,-69;b4:5d:50:ea:ab:d1,,-67;b4:5d:50:ea:ab:d0,,-67;b4:5d:50:ea:ab:d2,,-66;b4:5d:50:ea:ab:c1,,-60;06:d6:aa:09:e4:e6,,-42;;;;;;;;;;;;;;;;;;;;;
55.711031;13.210203;0;point1;55.71112;13.21017;0;;1000.12;10.10960635;03.04.2019 15:03;wifi=a8:bd:27:24:ea:91,,-90;ac:7f:3e:ec:15:ea,,-87;70:3a:0e:9b:5b:32,,-86;70:3a:0e:9b:5b:31,,-85;70:3a:0e:9b:5b:30,,-85;70:3a:0e:9b:5b:21,,-84;b4:5d:50:0b:90:41,,-84;b4:5d:50:ea:ab:d1,,-77;b4:5d:50:ea:ab:d0,,-77;b4:5d:50:ea:ab:d2,,-77;70:3a:0e:9b:5b:22,,-77;70:3a:0e:9b:49:c1,,-75;70:3a:0e:9b:49:c0,,-75;70:3a:0e:9b:49:c2,,-75;70:3a:0e:9b:5b:20,,-69;b4:5d:50:01:cc:00,,-69;b4:5d:50:ea:ab:c0,,-67;b4:5d:50:ea:ab:c2,,-67;b4:5d:50:01:cc:01,,-66;b4:5d:50:ea:ab:c1,,-64;06:d6:aa:09:e4:e6,,-46;;;;;;;;;;;;;;;;;;;;
55.711076;13.210202;0;point1;55.71113;13.21019;0;;1000.14;6.052078708;03.04.2019 15:03;wifi=b4:5d:50:ea:e2:61,,-87;ac:7f:3e:ec:15:eb,,-85;70:3a:0e:9b:5b:21,,-84;a8:bd:27:24:ea:91,,-83;a8:bd:27:24:ea:90,,-83;a8:bd:27:24:ea:92,,-83;b4:5d:50:ea:ab:d0,,-81;b4:5d:50:ea:ab:d2,,-81;b4:5d:50:ea:ab:d1,,-80;70:3a:0e:9b:5b:22,,-77;70:3a:0e:9b:49:c1,,-75;b4:5d:50:ea:ab:c2,,-70;b4:5d:50:ea:ab:c0,,-69;70:3a:0e:9b:49:c0,,-69;b4:5d:50:ea:ab:c1,,-68;70:3a:0e:9b:49:c2,,-67;b4:5d:50:01:cc:00,,-63;b4:5d:50:01:cc:02,,-63;b4:5d:50:01:cc:01,,-62;06:d6:aa:09:e4:e6,,-45;;;;;;;;;;;;;;;;;;;;;
55.71112;13.210202;0;point1;55.71116;13.21028;0;;1000.12;6.607387616;03.04.2019 15:04;wifi=b4:5d:50:ea:e2:61,,-87;70:3a:0e:a7:87:01,,-85;70:3a:0e:a7:87:11,,-84;70:3a:0e:a7:87:10,,-84;70:3a:0e:a7:87:12,,-84;a8:bd:27:24:ea:91,,-83;a8:bd:27:24:ea:90,,-83;a8:bd:27:24:ea:92,,-83;70:3a:0e:a7:87:02,,-81;b4:5d:50:ea:ab:d0,,-80;b4:5d:50:ea:ab:c1,,-80;b4:5d:50:ea:ab:d1,,-79;b4:5d:50:ea:ab:d2,,-79;b4:5d:50:ea:ab:c2,,-78;70:3a:0e:a7:8a:01,,-78;ac:7f:3e:ec:15:eb,,-77;70:3a:0e:a7:8a:00,,-77;70:3a:0e:a7:8a:02,,-77;70:3a:0e:9b:49:c1,,-75;b4:5d:50:ea:ab:c0,,-69;70:3a:0e:9b:49:c0,,-69;70:3a:0e:9b:49:c2,,-67;b4:5d:50:01:cc:01,,-62;b4:5d:50:01:cc:00,,-59;b4:5d:50:01:cc:02,,-59;06:d6:aa:09:e4:e6,,-43;;;;;;;;;;;;;;;
55.711172;13.210201;0;point2;55.7112;13.21018;0;;1000.12;3.380549851;03.04.2019 15:04;wifi=ac:7f:3e:ec:15:eb,,-84;70:3a:0e:a7:87:10,,-83;b4:5d:50:ea:ab:d0,,-82;70:3a:0e:a7:8a:01,,-82;70:3a:0e:a7:87:11,,-82;70:3a:0e:a7:87:01,,-82;70:3a:0e:a7:87:12,,-82;a8:bd:27:24:e7:a1,,-82;70:3a:0e:a7:8a:02,,-82;b4:5d:50:ea:ab:d1,,-81;b4:5d:50:ea:ab:d2,,-80;b4:5d:50:ea:ab:c1,,-74;ac:7f:3e:ec:15:ea,,-73;a8:bd:27:24:ea:80,,-69;a8:bd:27:24:ea:81,,-63;a8:bd:27:24:ea:91,,-61;a8:bd:27:24:ea:90,,-61;a8:bd:27:24:ea:92,,-61;b4:5d:50:01:cc:00,,-58;b4:5d:50:01:cc:02,,-58;b4:5d:50:01:cc:01,,-56;06:d6:aa:09:e4:e6,,-40;;;;;;;;;;;;;;;;;;;
55.711214;13.2102;0;point2;55.71124;13.21062;0;;1000.18;26.46839693;03.04.2019 15:04;wifi=70:3a:0e:a7:87:12,,-90;70:3a:0e:a7:87:11,,-89;70:3a:0e:a7:87:10,,-89;a8:bd:27:24:ea:90,,-87;a8:bd:27:24:ea:92,,-87;a8:bd:27:24:ea:91,,-86;ac:7f:3e:ec:15:eb,,-84;b4:5d:50:ea:ab:d0,,-82;a8:bd:27:24:e7:a1,,-82;70:3a:0e:a7:8a:02,,-82;b4:5d:50:ea:ab:d1,,-81;b4:5d:50:ea:ab:d2,,-81;a8:bd:27:24:ea:82,,-79;a8:bd:27:24:ea:81,,-78;ac:7f:3e:ec:15:ea,,-78;70:3a:0e:a7:8a:00,,-73;70:3a:0e:a7:8a:01,,-71;b4:5d:50:01:cc:00,,-66;b4:5d:50:01:cc:02,,-66;b4:5d:50:01:cc:01,,-66;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;;
55.711255;13.2102;0;point2;55.71121;13.21047;0;;1000.22;17.63855937;03.04.2019 15:04;wifi=70:3a:0e:a7:87:12,,-90;70:3a:0e:a7:87:11,,-89;70:3a:0e:a7:87:10,,-89;a8:bd:27:24:ea:90,,-83;a8:bd:27:24:ea:92,,-83;a8:bd:27:24:ea:91,,-82;b4:5d:50:ea:ab:d0,,-81;b4:5d:50:ea:ab:d1,,-80;b4:5d:50:ea:ab:d2,,-80;a8:bd:27:24:ea:81,,-80;a8:bd:27:24:ea:82,,-79;ac:7f:3e:ec:15:ea,,-78;70:3a:0e:a7:8a:01,,-71;70:3a:0e:a7:8a:00,,-68;b4:5d:50:01:cc:00,,-66;b4:5d:50:01:cc:02,,-66;b4:5d:50:01:cc:01,,-66;06:d6:aa:09:e4:e6,,-42;;;;;;;;;;;;;;;;;;;;;;;
55.711267;13.210232;0;point3;55.71138;13.21155;0;;1000.16;83.51419905;03.04.2019 15:04;wifi=70:3a:0e:9b:5c:d0,,-88;70:3a:0e:9b:5c:d2,,-88;a8:bd:27:24:ea:91,,-87;a8:bd:27:24:ea:90,,-87;a8:bd:27:24:ea:92,,-87;a8:bd:27:24:e7:b1,,-87;a8:bd:27:24:e7:b2,,-87;70:3a:0e:9b:5c:d1,,-87;a8:bd:27:24:e7:a0,,-80;a8:bd:27:24:e7:a2,,-80;a8:bd:27:24:e7:a1,,-79;b4:5d:50:ea:ab:d0,,-74;b4:5d:50:ea:ab:d1,,-74;b4:5d:50:ea:ab:d2,,-74;06:d6:aa:09:e4:e6,,-23;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711239;13.210273;0;point3;55.71126;13.21076;0;;1000.18;30.59657286;03.04.2019 15:04;wifi=70:3a:0e:9b:5c:d0,,-88;70:3a:0e:9b:5c:d2,,-88;70:3a:0e:9b:5c:d1,,-87;a8:bd:27:24:ea:91,,-86;a8:bd:27:24:ea:90,,-86;a8:bd:27:24:ea:92,,-86;b4:5d:50:ea:ab:d0,,-86;b4:5d:50:ea:ab:d1,,-86;b4:5d:50:ea:ab:d2,,-86;70:3a:0e:a7:87:01,,-82;a8:bd:27:24:e7:a1,,-79;70:3a:0e:a7:87:10,,-78;70:3a:0e:a7:87:11,,-77;70:3a:0e:a7:87:12,,-77;b4:5d:50:01:cc:01,,-67;b4:5d:50:01:cc:00,,-67;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;;;;;;
