reflat;reflon;refFloor;refRoom;cpslat;cpslon;cpsFloor;cpsRoom;pressure;error;scantime;wifis...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711278;13.210216;0;point3;55.71132;13.21105;0;;1000.9;52.45258978;03.04.2019 15:04;wifi=a8:bd:27:24:e7:b1,,-86;a8:bd:27:24:e7:b2,,-85;a8:bd:27:24:e7:b0,,-84;70:3a:0e:a7:8a:02,,-84;a8:bd:27:24:ea:91,,-83;a8:bd:27:24:ea:90,,-83;a8:bd:27:24:ea:92,,-83;a8:bd:27:24:ea:80,,-82;70:3a:0e:9b:5c:c2,,-81;a8:bd:27:24:ea:81,,-79;a8:bd:27:24:e7:a0,,-77;a8:bd:27:24:e7:a2,,-75;a8:bd:27:24:e7:a1,,-72;b4:5d:50:01:cc:00,,-71;b4:5d:50:01:cc:02,,-71;b4:5d:50:01:cc:01,,-67;06:d6:aa:09:e4:e6,,-31;;;;;;;;;;;;;;;;;;;;;;;;
55.71125;13.210257;0;point3;55.71124;13.21067;0;;1000.88;25.89559295;03.04.2019 15:04;wifi=70:3a:0e:a7:87:11,,-87;70:3a:0e:a7:87:10,,-87;70:3a:0e:a7:87:12,,-87;a8:bd:27:24:e7:b1,,-86;a8:bd:27:24:e7:b2,,-85;ac:7f:3e:ec:15:ea,,-85;a8:bd:27:24:e7:b0,,-84;70:3a:0e:a7:8a:02,,-84;a8:bd:27:24:e7:a0,,-83;a8:bd:27:24:e7:a2,,-83;a8:bd:27:24:ea:80,,-82;70:3a:0e:a7:87:02,,-82;70:3a:0e:9b:5c:c2,,-81;70:3a:0e:a7:87:01,,-81;a8:bd:27:24:ea:91,,-79;a8:bd:27:24:ea:90,,-79;a8:bd:27:24:ea:92,,-79;a8:bd:27:24:e7:a1,,-79;a8:bd:27:24:ea:81,,-79;b4:5d:50:ea:ab:d1,,-78;b4:5d:50:ea:ab:d0,,-78;b4:5d:50:ea:ab:d2,,-78;b4:5d:50:ea:ab:c0,,-75;70:3a:0e:a7:8a:00,,-70;b4:5d:50:01:cc:01,,-62;b4:5d:50:01:cc:00,,-61;b4:5d:50:01:cc:02,,-60;06:d6:aa:09:e4:e6,,-33;;;;;;;;;;;;;
55.711227;13.210335;0;point4;55.71126;13.21099;0;;1000.88;41.19513767;03.04.2019 15:05;wifi=a8:bd:27:24:ea:91,,-90;a8:bd:27:24:ea:92,,-90;ac:7f:3e:ec:15:ea,,-85;70:3a:0e:9b:5c:c2,,-81;70:3a:0e:a7:8a:01,,-81;70:3a:0e:a7:87:10,,-80;70:3a:0e:a7:87:11,,-79;70:3a:0e:a7:87:12,,-79;70:3a:0e:a7:8a:00,,-78;b4:5d:50:01:cc:01,,-77;b4:5d:50:01:cc:00,,-77;b4:5d:50:01:cc:02,,-77;70:3a:0e:a7:87:02,,-77;70:3a:0e:a7:8a:02,,-76;70:3a:0e:a7:87:00,,-74;70:3a:0e:a7:87:01,,-73;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210392;0;point4;55.71123;13.2109;0;;1000.87;31.82457189;03.04.2019 15:05;wifi=a8:bd:27:24:ea:91,,-90;ac:7f:3e:ec:15:ea,,-85;7c:d1:c3:cb:38:a0,,-85;70:3a:0e:9b:43:61,,-85;0c:80:63:e7:4b:68,,-84;70:3a:0e:9b:55:e1,,-84;70:3a:0e:a7:8a:01,,-81;70:3a:0e:9b:5c:d0,,-80;70:3a:0e:9b:5c:d1,,-80;70:3a:0e:9b:5c:d2,,-80;70:3a:0e:a7:8a:00,,-78;b4:5d:50:01:cc:01,,-77;b4:5d:50:01:cc:00,,-77;70:3a:0e:a7:8a:02,,-76;70:3a:0e:a7:87:00,,-74;70:3a:0e:a7:87:11,,-70;70:3a:0e:a7:87:10,,-70;70:3a:0e:a7:87:12,,-70;70:3a:0e:9b:5c:c2,,-68;70:3a:0e:9b:5c:c0,,-68;70:3a:0e:a7:87:01,,-67;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;
55.711253;13.210404;0;point5;55.71132;13.21124;0;;1000.92;52.89685418;03.04.2019 15:05;wifi=7c:d1:c3:cb:38:a0,,-83;70:3a:0e:a7:82:01,,-82;70:3a:0e:9b:5a:01,,-82;70:3a:0e:a7:87:01,,-79;70:3a:0e:a7:87:11,,-76;70:3a:0e:a7:87:10,,-76;70:3a:0e:a7:87:12,,-76;70:3a:0e:9b:5c:d0,,-76;70:3a:0e:9b:5c:d2,,-76;70:3a:0e:9b:5c:d1,,-75;70:3a:0e:9b:5c:c1,,-70;06:d6:aa:09:e4:e6,,-34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711296;13.210403;0;point5;55.7113;13.21085;0;;1000.9;28.00510835;03.04.2019 15:05;wifi=0c:80:63:e7:4b:67,,-89;70:3a:0e:a7:87:10,,-88;70:3a:0e:a7:87:12,,-88;70:3a:0e:a7:87:11,,-87;54:e4:3a:ec:ca:24,,-84;70:3a:0e:a7:82:01,,-82;70:3a:0e:a7:87:01,,-79;70:3a:0e:9b:55:e1,,-79;70:3a:0e:9b:5a:01,,-75;0c:80:63:e7:4b:68,,-74;70:3a:0e:9b:5c:d0,,-67;70:3a:0e:9b:5c:d1,,-67;70:3a:0e:9b:5c:d2,,-67;70:3a:0e:9b:5c:c0,,-58;70:3a:0e:9b:5c:c2,,-58;70:3a:0e:9b:5c:c1,,-56;06:d6:aa:09:e4:e6,,-41;;;;;;;;;;;;;;;;;;;;;;;;
55.711338;13.210403;0;point5;55.71136;13.21094;0;;1000.89;33.72809448;03.04.2019 15:05;wifi=70:3a:0e:a7:87:10,,-88;70:3a:0e:a7:87:12,,-88;0c:80:63:e7:4b:67,,-88;70:3a:0e:a7:87:11,,-87;70:3a:0e:9b:5c:d0,,-83;70:3a:0e:9b:5c:d1,,-83;70:3a:0e:9b:5c:d2,,-83;70:3a:0e:a7:82:01,,-82;70:3a:0e:9b:55:e1,,-82;54:e4:3a:ec:ca:24,,-82;0c:80:63:e7:4b:68,,-72;70:3a:0e:9b:5c:c1,,-71;70:3a:0e:9b:5a:01,,-70;70:3a:0e:9b:5c:c0,,-58;70:3a:0e:9b:5c:c2,,-58;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;;;;;;;
55.71138;13.210403;0;point5;55.71145;13.21033;0;;1000.89;9.027343521;03.04.2019 15:05;wifi=70:3a:0e:a7:87:12,,-89;0c:80:63:e7:4b:67,,-89;70:3a:0e:a7:8a:d1,,-89;70:3a:0e:a7:87:10,,-88;70:3a:0e:a7:87:11,,-87;70:3a:0e:9b:56:61,,-86;b4:5d:50:05:28:01,,-85;70:3a:0e:9b:5c:d0,,-82;70:3a:0e:9b:5c:d1,,-82;70:3a:0e:9b:5c:d2,,-82;70:3a:0e:9b:55:e1,,-82;54:e4:3a:ec:ca:24,,-82;b4:5d:50:ea:ca:81,,-80;70:3a:0e:9b:56:e1,,-79;0c:80:63:e7:4b:68,,-78;70:3a:0e:9b:5c:c1,,-74;70:3a:0e:9b:5a:01,,-62;70:3a:0e:9b:5a:00,,-62;06:d6:aa:09:e4:e6,,-47;;;;;;;;;;;;;;;;;;;;;;
55.711422;13.210403;0;point5;55.71147;13.2106;0;;1000.92;13.44533202;03.04.2019 15:05;wifi=70:3a:0e:9a:71:21,,-86;70:3a:0e:a7:8a:d0,,-85;0c:80:63:e7:4b:68,,-84;70:3a:0e:a7:8a:d1,,-84;70:3a:0e:a7:8a:d2,,-84;70:3a:0e:9b:5c:c1,,-82;64:eb:8c:cc:56:e3,,-81;b4:5d:50:ea:ca:81,,-80;70:3a:0e:a7:8a:c1,,-79;70:3a:0e:9b:5a:01,,-57;70:3a:0e:9b:5a:00,,-54;70:3a:0e:9b:5a:02,,-54;06:d6:aa:09:e4:e6,,-33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711464;13.210402;0;point5;55.7115;13.21108;0;;1000.91;42.66008223;03.04.2019 15:05;wifi=70:3a:0e:a7:8a:d2,,-87;70:3a:0e:9a:71:21,,-86;7c:d1:c3:cb:3e:fa,,-86;70:3a:0e:a7:8a:d1,,-85;70:3a:0e:a7:8a:d0,,-85;0c:80:63:e7:4b:68,,-84;70:3a:0e:a7:8a:c1,,-83;70:3a:0e:9b:5c:c1,,-82;64:eb:8c:cc:56:e3,,-81;b4:5d:50:05:28:01,,-81;70:3a:0e:9b:5a:01,,-76;b4:5d:50:ea:ca:82,,-74;70:3a:0e:9b:5a:00,,-73;70:3a:0e:9b:5a:02,,-73;b4:5d:50:ea:ca:80,,-72;b4:5d:50:ea:ca:81,,-71;06:d6:aa:09:e4:e6,,-33;;;;;;;;;;;;;;;;;;;;;;;;
55.711507;13.210402;0;point5;55.71162;13.21068;0;;1000.89;21.47427207;03.04.2019 15:06;wifi=70:3a:0e:a7:8a:d1,,-86;70:3a:0e:a7:8a:d2,,-86;7c:d1:c3:cb:3e:fa,,-86;70:3a:0e:a7:8a:d0,,-85;b4:5d:50:05:28:01,,-81;70:3a:0e:a7:8a:c1,,-80;b4:5d:50:ea:b5:40,,-80;70:3a:0e:a7:8a:c2,,-80;70:3a:0e:9b:4d:c1,,-79;70:3a:0e:9a:6f:01,,-79;70:3a:0e:9b:4d:c2,,-79;b4:5d:50:ea:b5:42,,-79;70:3a:0e:9a:6f:02,,-79;70:3a:0e:9b:5a:00,,-78;70:3a:0e:9b:4d:c0,,-78;70:3a:0e:9b:5a:01,,-76;70:3a:0e:9b:5a:02,,-73;b4:5d:50:ea:ca:80,,-59;b4:5d:50:ea:ca:82,,-59;b4:5d:50:ea:ca:81,,-58;06:d6:aa:09:e4:e6,,-36;;;;;;;;;;;;;;;;;;;;
55.711549;13.210402;0;point5;55.71164;13.21073;0;;1000.9;22.90322672;03.04.2019 15:06;wifi=70:3a:0e:9b:4d:d1,,-88;70:3a:0e:9a:75:31,,-88;70:3a:0e:9a:71:30,,-87;70:3a:0e:a7:8a:d1,,-86;70:3a:0e:a7:8a:d2,,-86;70:3a:0e:9a:71:31,,-86;70:3a:0e:9a:71:21,,-86;70:3a:0e:9a:71:32,,-86;70:3a:0e:a7:8a:d0,,-85;70:3a:0e:9a:6f:01,,-83;b4:5d:50:ea:c1:72,,-83;b4:5d:50:ea:c1:71,,-82;b4:5d:50:ea:c1:70,,-82;70:3a:0e:a7:8a:c1,,-80;70:3a:0e:a7:8a:c2,,-80;7c:d1:c3:cb:3e:fb,,-80;b4:5d:50:ea:7f:c0,,-80;70:3a:0e:9b:4d:c1,,-79;70:3a:0e:9a:6f:02,,-79;70:3a:0e:9b:5a:00,,-78;b4:5d:50:ea:ae:c1,,-76;70:3a:0e:9b:4d:c2,,-75;70:3a:0e:9b:4d:c0,,-74;7c:d1:c3:cb:3e:fa,,-73;b4:5d:50:ea:b5:42,,-72;b4:5d:50:ea:c1:60,,-72;b4:5d:50:ea:b5:40,,-71;b4:5d:50:ea:b5:41,,-70;b4:5d:50:ea:ca:80,,-65;b4:5d:50:ea:ca:81,,-64;b4:5d:50:ea:ca:82,,-64;06:d6:aa:09:e4:e6,,-35;;;;;;;;;
55.711557;13.210417;0;point6;55.71173;13.21069;0;;1000.88;25.73937369;03.04.2019 15:06;wifi=70:3a:0e:9a:75:31,,-89;b4:5d:50:ea:7f:d0,,-89;b4:5d:50:ea:7f:d1,,-89;b4:5d:50:ea:7f:d2,,-89;70:3a:0e:9a:71:31,,-87;70:3a:0e:9a:71:30,,-87;70:3a:0e:9a:71:32,,-87;b4:5d:50:ea:7f:c1,,-85;70:3a:0e:9b:5a:01,,-85;b4:5d:50:ea:c1:71,,-84;b4:5d:50:ea:c1:70,,-84;b4:5d:50:ea:c1:72,,-84;70:3a:0e:9a:75:01,,-83;70:3a:0e:9a:75:00,,-82;70:3a:0e:9a:75:02,,-82;70:3a:0e:9a:71:22,,-82;70:3a:0e:9a:71:21,,-81;7c:d1:c3:cb:3e:fb,,-80;b4:5d:50:ea:c1:61,,-78;b4:5d:50:ea:ca:81,,-75;b4:5d:50:ea:ae:c2,,-75;b4:5d:50:ea:b5:41,,-72;b4:5d:50:ea:b5:42,,-71;b4:5d:50:ea:c1:60,,-71;b4:5d:50:ea:c1:62,,-71;b4:5d:50:ea:b5:40,,-70;b4:5d:50:ea:ca:80,,-66;7c:d1:c3:cb:3e:fa,,-66;b4:5d:50:ea:ca:82,,-64;06:d6:aa:09:e4:e6,,-43;;;;;;;;;;;
55.711557;13.210496;0;point6;55.7117;13.21072;0;;1000.87;21.20693917;03.04.2019 15:06;wifi=70:3a:0e:9a:71:31,,-89;70:3a:0e:9a:75:31,,-89;70:3a:0e:9a:71:30,,-87;70:3a:0e:9a:71:32,,-87;b4:5d:50:ea:7f:d0,,-87;b4:5d:50:ea:7f:d1,,-86;b4:5d:50:ea:7f:d2,,-86;b4:5d:50:ea:7f:c1,,-85;70:3a:0e:9b:5a:01,,-85;70:3a:0e:9a:71:22,,-83;b4:5d:50:05:28:01,,-83;70:3a:0e:9a:71:20,,-83;70:3a:0e:9a:71:21,,-82;70:3a:0e:9a:75:02,,-82;70:3a:0e:9a:6f:01,,-81;b4:5d:50:ea:ae:c0,,-80;b4:5d:50:ea:c1:71,,-79;b4:5d:50:ea:c1:70,,-79;b4:5d:50:ea:c1:72,,-79;b4:5d:50:ea:ae:c2,,-79;b4:5d:50:ea:ae:c1,,-78;b4:5d:50:ea:ca:80,,-76;70:3a:0e:9a:75:01,,-76;b4:5d:50:ea:c1:62,,-76;70:3a:0e:9a:75:00,,-75;7c:d1:c3:cb:3e:fb,,-74;b4:5d:50:ea:ca:81,,-73;b4:5d:50:ea:c1:61,,-73;70:3a:0e:9b:4d:c1,,-73;b4:5d:50:ea:b5:42,,-68;7c:d1:c3:cb:3e:fa,,-66;b4:5d:50:ea:b5:41,,-66;b4:5d:50:ea:ca:82,,-64;06:d6:aa:09:e4:e6,,-38;;;;;;;
55.711557;13.210575;0;point6;55.71169;13.21062;0;;1000.84;15.05495437;03.04.2019 15:06;wifi=70:3a:0e:9a:75:31,,-89;b4:5d:50:ea:b2:d1,,-88;b4:5d:50:ea:7f:d0,,-87;b4:5d:50:ea:7f:d1,,-86;b4:5d:50:ea:7f:d2,,-86;70:3a:0e:9a:75:01,,-84;70:3a:0e:9a:71:30,,-82;70:3a:0e:9a:71:32,,-82;70:3a:0e:9a:71:31,,-81;b4:5d:50:ea:ae:c1,,-81;b4:5d:50:ea:ae:c0,,-81;70:3a:0e:9a:6f:01,,-81;70:3a:0e:9a:75:02,,-80;b4:5d:50:ea:ae:c2,,-79;b4:5d:50:ea:ca:82,,-77;b4:5d:50:ea:ca:81,,-76;b4:5d:50:ea:ca:80,,-76;64:eb:8c:cc:56:e3,,-76;70:3a:0e:9a:75:00,,-75;b4:5d:50:ea:7f:c0,,-74;7c:d1:c3:cb:3e:fb,,-73;b4:5d:50:ea:7f:c1,,-73;70:3a:0e:9a:71:22,,-73;70:3a:0e:9b:4d:c1,,-73;70:3a:0e:9a:71:20,,-72;b4:5d:50:ea:c1:71,,-71;b4:5d:50:ea:c1:70,,-71;b4:5d:50:ea:c1:72,,-71;b4:5d:50:05:28:01,,-71;70:3a:0e:9a:71:21,,-70;b4:5d:50:05:28:10,,-70;b4:5d:50:05:28:11,,-70;b4:5d:50:ea:b5:42,,-68;b4:5d:50:ea:c1:61,,-68;b4:5d:50:ea:c1:60,,-67;b4:5d:50:ea:b5:41,,-66;b4:5d:50:ea:c1:62,,-65;7c:d1:c3:cb:3e:fa,,-64;06:d6:aa:09:e4:e6,,-40;;
