reflat;reflon;refFloor;refRoom;cpslat;cpslon;cpsFloor;cpsRoom;pressure;error;scantime;wifis...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210294;0;point4;55.71127;13.21102;0;;1008.66;45.72965407;02.04.2019 12:28;wifi=70:3a:0e:a7:82:11,,-88;70:3a:0e:a7:82:10,,-88;70:3a:0e:a7:82:12,,-88;70:3a:0e:a7:8a:01,,-83;70:3a:0e:a7:82:01,,-82;70:3a:0e:a7:82:02,,-82;70:3a:0e:a7:87:01,,-77;70:3a:0e:a7:87:00,,-76;70:3a:0e:a7:87:02,,-76;b4:5d:50:01:cc:10,,-75;b4:5d:50:01:cc:11,,-75;b4:5d:50:01:cc:12,,-75;fe:2a:9c:78:fc:79,,-54;06:d6:aa:09:e4:e6,,-42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210322;0;point4;55.71128;13.21103;0;;1008.63;44.74122422;02.04.2019 12:28;wifi=b4:5d:50:01:cc:01,,-85;70:3a:0e:a7:82:12,,-84;70:3a:0e:a7:82:11,,-83;70:3a:0e:a7:82:10,,-83;70:3a:0e:a7:87:01,,-77;b4:5d:50:01:cc:10,,-76;b4:5d:50:01:cc:12,,-76;b4:5d:50:01:cc:11,,-75;fe:2a:9c:78:fc:79,,-62;06:d6:aa:09:e4:e6,,-43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210349;0;point4;55.71121;13.21043;0;;1008.71;5.414642022;02.04.2019 12:28;wifi=70:3a:0e:a7:81:31,,-90;70:3a:0e:a7:82:10,,-86;70:3a:0e:a7:82:12,,-85;70:3a:0e:a7:82:11,,-84;ac:7f:3e:ec:15:ea,,-84;b4:5d:50:01:cc:02,,-82;b4:5d:50:01:cc:01,,-81;b4:5d:50:01:cc:00,,-81;b4:5d:50:01:cc:10,,-76;b4:5d:50:01:cc:11,,-76;b4:5d:50:01:cc:12,,-76;fe:2a:9c:78:fc:79,,-64;06:d6:aa:09:e4:e6,,-54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711227;13.210376;0;point4;55.71127;13.21101;0;;1008.72;40.00258495;02.04.2019 12:28;wifi=ac:7f:3e:ec:15:ea,,-84;70:3a:0e:9b:5c:c1,,-83;70:3a:0e:a7:82:10,,-81;70:3a:0e:a7:82:12,,-81;b4:5d:50:01:cc:00,,-81;70:3a:0e:a7:82:11,,-80;b4:5d:50:01:cc:01,,-78;b4:5d:50:01:cc:10,,-76;b4:5d:50:01:cc:11,,-76;b4:5d:50:01:cc:12,,-76;70:3a:0e:a7:87:00,,-70;70:3a:0e:a7:87:01,,-70;70:3a:0e:a7:87:02,,-70;fe:2a:9c:78:fc:79,,-59;06:d6:aa:09:e4:e6,,-38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.711228;13.210404;0;point5;55.71121;13.21072;0;;1008.72;19.8963639;02.04.2019 12:28;wifi=b4:5d:50:01:cc:10,,-89;b4:5d:50:01:cc:11,,-89;b4:5d:50:01:cc:12,,-89;70:3a:0e:9b:5a:01,,-87;7c:d1:c3:cb:38:a0,,-86;70:3a:0e:a7:81:32,,-82;70:3a:0e:a7:82:10,,-81;70:3a:0e:a7:82:12,,-81;70:3a:0e:a7:81:30,,-81;70:3a:0e:a7:82:11,,-78;b4:5d:50:01:cc:01,,-78;70:3a:0e:a7:87:01,,-77;70:3a:0e:a7:82:00,,-75;70:3a:0e:a7:82:01,,-74;70:3a:0e:a7:82:02,,-74;70:3a:0e:a7:87:00,,-70;70:3a:0e:a7:87:02,,-70;70:3a:0e:9b:5c:c1,,-68;70:3a:0e:9b:5c:c0,,-68;fe:2a:9c:78:fc:79,,-53;06:d6:aa:09:e4:e6,,-48;;;;;;;;;;;;;;;;;;;;;;
55.711228;13.210404;0;point5;55.7112;13.21077;0;;1008.62;23.13793496;02.04.2019 12:28;wifi=70:3a:0e:a7:81:30,,-88;70:3a:0e:a7:81:32,,-88;70:3a:0e:a7:81:31,,-88;b4:5d:50:01:cc:01,,-87;70:3a:0e:a7:8a:01,,-87;7c:d1:c3:cb:38:a0,,-82;0c:80:63:e7:4b:68,,-81;b4:5d:50:01:cc:10,,-80;b4:5d:50:01:cc:11,,-80;b4:5d:50:01:cc:12,,-80;70:3a:0e:a7:82:10,,-80;70:3a:0e:a7:82:12,,-80;70:3a:0e:a7:82:00,,-80;70:3a:0e:a7:82:11,,-79;70:3a:0e:a7:82:02,,-79;70:3a:0e:9b:5c:c1,,-70;70:3a:0e:9b:5c:c0,,-70;70:3a:0e:9b:5c:c2,,-70;70:3a:0e:a7:87:01,,-67;70:3a:0e:a7:87:00,,-66;70:3a:0e:a7:87:02,,-66;fe:2a:9c:78:fc:79,,-59;06:d6:aa:09:e4:e6,,-47;;;;;;;;;;;;;;;;;;;;
55.711281;13.210404;0;point5;55.71127;13.21116;0;;1008.58;47.37414055;02.04.2019 12:28;wifi=b4:5d:50:01:cc:11,,-90;70:3a:0e:a7:81:31,,-90;b4:5d:50:01:cc:10,,-89;b4:5d:50:01:cc:12,,-89;70:3a:0e:a7:82:11,,-88;70:3a:0e:a7:82:10,,-88;70:3a:0e:a7:82:12,,-88;70:3a:0e:a7:81:30,,-88;70:3a:0e:a7:81:32,,-88;70:3a:0e:9a:7b:61,,-85;70:3a:0e:9a:7b:60,,-84;7c:d1:c3:cb:38:a0,,-82;70:3a:0e:a7:82:00,,-80;70:3a:0e:a7:82:01,,-80;70:3a:0e:a7:87:01,,-79;70:3a:0e:a7:82:02,,-79;70:3a:0e:a7:87:00,,-76;70:3a:0e:a7:87:02,,-75;fe:2a:9c:78:fc:79,,-65;70:3a:0e:9b:5c:c1,,-64;70:3a:0e:9b:5c:c0,,-64;70:3a:0e:9b:5c:c2,,-64;06:d6:aa:09:e4:e6,,-39;;;;;;;;;;;;;;;;;;;;
55.711334;13.210403;0;point5;55.71125;13.21102;0;;1008.66;39.76349967;02.04.2019 12:28;wifi=b4:5d:50:01:cc:11,,-91;70:3a:0e:a7:81:31,,-90;b4:5d:50:01:cc:10,,-89;b4:5d:50:01:cc:12,,-89;70:3a:0e:a7:82:11,,-88;70:3a:0e:a7:82:10,,-88;70:3a:0e:a7:82:12,,-88;0c:80:63:e7:4b:67,,-88;70:3a:0e:9a:7b:61,,-85;70:3a:0e:9a:7b:60,,-84;70:3a:0e:a7:82:00,,-80;70:3a:0e:a7:82:01,,-80;70:3a:0e:a7:87:01,,-79;70:3a:0e:9b:55:e1,,-78;70:3a:0e:a7:87:00,,-76;70:3a:0e:a7:87:02,,-75;70:3a:0e:9b:55:e0,,-75;70:3a:0e:9b:55:e2,,-75;fe:2a:9c:78:fc:79,,-65;70:3a:0e:9b:5c:c1,,-60;70:3a:0e:9b:5c:c0,,-59;70:3a:0e:9b:5c:c2,,-59;06:d6:aa:09:e4:e6,,-41;;;;;;;;;;;;;;;;;;;;
55.711387;13.210403;0;point5;55.71139;13.21074;0;;1008.66;21.11323462;02.04.2019 12:28;wifi=b4:5d:50:01:cc:11,,-91;0c:80:63:e7:4b:67,,-90;b4:5d:50:05:28:01,,-88;b4:5d:50:ea:ca:81,,-84;70:3a:0e:9b:55:e1,,-78;70:3a:0e:9b:56:e1,,-78;70:3a:0e:9b:5c:c2,,-77;70:3a:0e:9b:5a:01,,-77;70:3a:0e:9b:5c:c0,,-76;70:3a:0e:9b:55:e0,,-75;70:3a:0e:9b:55:e2,,-75;70:3a:0e:9b:5a:00,,-74;70:3a:0e:9b:5a:02,,-74;fe:2a:9c:78:fc:79,,-62;70:3a:0e:9b:5c:c1,,-60;06:d6:aa:09:e4:e6,,-43;;;;;;;;;;;;;;;;;;;;;;;;;;;
55.71144;13.210402;0;point5;55.71147;13.21027;0;;1008.64;8.916845556;02.04.2019 12:28;wifi=0c:80:63:e7:4b:67,,-90;70:3a:0e:a7:8a:d2,,-89;b4:5d:50:05:28:01,,-88;70:3a:0e:a7:8a:d1,,-88;b4:5d:50:ea:ca:81,,-82;b4:5d:50:ea:ca:80,,-82;b4:5d:50:ea:ca:82,,-80;70:3a:0e:9b:56:e1,,-78;70:3a:0e:9b:5c:c2,,-77;70:3a:0e:9b:5c:c0,,-76;fe:2a:9c:78:fc:79,,-62;70:3a:0e:9b:5a:01,,-55;70:3a:0e:9b:5a:02,,-53;70:3a:0e:9b:5a:00,,-51;06:d6:aa:09:e4:e6,,-42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
